,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
34,34,-12.209425062474,2025-06-21 01:46:13.375311,2025-06-21 01:46:15.385007,0 days 00:00:02.009696,42.0,0.0175,3m,0.9,0.6,2.5,40.0,54.0,0.0175,1m,0.6,0.8,2.0,58.0,50.0,0.04,5m,0.7,1.0,1.5,58.0,,,,,,,,26.0,0.01,2m,0.9,0.7,2.0,26.0,,,,,,,,,,,,,,,28.0,0.025,2m,1.0,0.7,2.0,52.0,14.0,0.05,3m,0.7,0.6,2.0,34.0,24.0,0.045000000000000005,2m,0.6,0.8,1.5,24.0,22.0,0.0325,5m,0.9,0.7,2.0,56.0,,,,,,,,16.0,0.0325,4m,0.9,0.5,2.5,26.0,0.15000000000000002,9,COMPLETE
35,35,-3.5261983184676446,2025-06-21 01:46:15.408054,2025-06-21 01:46:17.492133,0 days 00:00:02.084079,,,,,,,,46.0,0.0125,3m,0.9,0.7,1.5,38.0,,,,,,,,,,,,,,,20.0,0.015,2m,0.8,0.9,2.5,44.0,18.0,0.01,5m,0.7,0.6,2.0,36.0,20.0,0.045000000000000005,3m,0.9,0.7,3.0,32.0,18.0,0.035,2m,0.8,0.6,2.5,42.0,24.0,0.027500000000000004,4m,0.6,0.5,1.5,46.0,40.0,0.0375,2m,0.9,0.7,2.0,40.0,26.0,0.03,4m,0.6,0.6,2.5,22.0,44.0,0.03,3m,0.6,0.6,2.5,40.0,30.0,0.025,1m,0.7,0.7,2.0,44.0,0.15000000000000002,10,COMPLETE
36,36,-1.9039271447843193,2025-06-21 01:46:17.516379,2025-06-21 01:46:17.966437,0 days 00:00:00.450058,,,,,,,,60.0,0.0225,5m,0.7,0.9,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.045000000000000005,5m,0.6,0.9,1.5,10.0,0.25,2,COMPLETE
37,37,-4.689933869655497,2025-06-21 01:46:17.990199,2025-06-21 01:46:20.057704,0 days 00:00:02.067505,38.0,0.025,3m,1.0,0.5,2.5,28.0,34.0,0.0325,3m,0.5,0.8,1.5,32.0,,,,,,,,,,,,,,,34.0,0.0225,4m,0.7,0.8,2.0,56.0,48.0,0.025,5m,0.6,0.5,2.5,24.0,30.0,0.0325,3m,1.0,0.9,2.5,46.0,30.0,0.015,2m,0.9,0.5,1.5,60.0,,,,,,,,28.0,0.03,5m,0.7,0.6,1.5,16.0,48.0,0.015,2m,0.9,0.9,1.5,34.0,56.0,0.0175,5m,0.7,0.5,1.5,28.0,58.0,0.0175,2m,0.9,0.6,2.5,46.0,0.4,10,COMPLETE
38,38,0.9286240339589515,2025-06-21 01:46:20.081615,2025-06-21 01:46:20.931378,0 days 00:00:00.849763,54.0,0.0125,3m,0.8,0.7,2.0,42.0,,,,,,,,,,,,,,,20.0,0.04,5m,0.8,0.8,1.5,16.0,,,,,,,,18.0,0.0325,3m,0.8,0.7,1.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0375,5m,0.9,0.7,2.0,40.0,,,,,,,,0.2,4,COMPLETE
39,39,-7.836004806530559,2025-06-21 01:46:20.957465,2025-06-21 01:46:21.802045,0 days 00:00:00.844580,,,,,,,,64.0,0.0175,5m,0.8,1.0,3.0,24.0,,,,,,,,,,,,,,,16.0,0.03,2m,0.9,0.7,3.0,16.0,18.0,0.0325,3m,0.8,0.7,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,48.0,0.045000000000000005,1m,0.8,0.9,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.05,4,COMPLETE
40,40,-1.5559753183523979,2025-06-21 01:46:21.829183,2025-06-21 01:46:22.863835,0 days 00:00:01.034652,54.0,0.01,3m,0.8,0.7,2.0,42.0,50.0,0.0125,2m,0.6,0.6,2.0,18.0,58.0,0.027500000000000004,5m,0.5,0.8,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.04,5m,0.9,0.7,2.0,42.0,30.0,0.0375,5m,1.0,0.9,1.5,24.0,0.2,5,COMPLETE
41,41,-21.925051125340286,2025-06-21 01:46:22.890402,2025-06-21 01:46:23.554612,0 days 00:00:00.664210,,,,,,,,,,,,,,,38.0,0.0175,4m,0.8,0.7,2.5,10.0,,,,,,,,10.0,0.015,2m,0.8,1.0,2.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.045000000000000005,1m,0.7,0.5,3.0,56.0,,,,,,,,,,,,,,,0.25,3,COMPLETE
42,42,-4.3046908215458055,2025-06-21 01:46:23.576935,2025-06-21 01:46:24.260423,0 days 00:00:00.683488,52.0,0.015,3m,0.9,0.6,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.01,5m,1.0,0.9,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,36.0,0.0225,3m,0.7,0.7,2.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3,COMPLETE
43,43,-19.5031837770554,2025-06-21 01:46:24.282030,2025-06-21 01:46:25.126088,0 days 00:00:00.844058,64.0,0.0175,3m,0.7,0.8,2.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0225,1m,0.7,0.6,2.0,34.0,,,,,,,,,,,,,,,,,,,,,,24.0,0.0375,5m,1.0,0.8,2.0,54.0,16.0,0.03,3m,0.8,0.5,2.0,54.0,0.15000000000000002,4,COMPLETE
44,44,-23.30894401361726,2025-06-21 01:46:25.147648,2025-06-21 01:46:26.398386,0 days 00:00:01.250738,40.0,0.0125,3m,0.8,0.7,1.5,36.0,44.0,0.027500000000000004,4m,0.7,0.9,1.5,44.0,,,,,,,,,,,,,,,28.0,0.0175,1m,0.6,0.8,3.0,44.0,,,,,,,,16.0,0.05,3m,0.8,0.8,2.0,56.0,,,,,,,,,,,,,,,18.0,0.04,4m,0.6,1.0,2.5,32.0,,,,,,,,36.0,0.045000000000000005,5m,0.8,0.7,2.0,32.0,,,,,,,,0.3,6,COMPLETE
45,45,-15.449997336519747,2025-06-21 01:46:26.439983,2025-06-21 01:46:28.323319,0 days 00:00:01.883336,,,,,,,,58.0,0.02,1m,0.5,0.7,2.5,36.0,48.0,0.015,1m,0.9,0.6,1.5,18.0,,,,,,,,,,,,,,,16.0,0.03,3m,0.9,0.6,1.5,44.0,24.0,0.045000000000000005,3m,0.6,0.7,3.0,38.0,26.0,0.03,2m,0.9,0.7,2.5,52.0,30.0,0.03,3m,0.6,0.9,1.5,52.0,32.0,0.02,3m,0.9,0.8,1.5,44.0,,,,,,,,16.0,0.0475,5m,0.9,0.6,2.5,40.0,54.0,0.045000000000000005,2m,0.6,0.8,2.0,32.0,0.2,9,COMPLETE
46,46,-9.268018412392927,2025-06-21 01:46:28.364970,2025-06-21 01:46:28.821220,0 days 00:00:00.456250,46.0,0.02,3m,0.9,0.6,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.035,2m,0.5,1.0,2.0,50.0,,,,,,,,,,,,,,,0.25,2,COMPLETE
47,47,1.6291088177094324,2025-06-21 01:46:28.844973,2025-06-21 01:46:29.927616,0 days 00:00:01.082643,,,,,,,,,,,,,,,12.0,0.0475,2m,0.6,0.9,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,34.0,0.04,4m,0.9,0.9,2.5,22.0,40.0,0.02,5m,0.8,0.5,1.5,64.0,14.0,0.045000000000000005,5m,0.8,0.6,2.5,32.0,54.0,0.0475,2m,0.5,0.7,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,5,COMPLETE
48,48,-11.228834924481282,2025-06-21 01:46:29.953189,2025-06-21 01:46:31.049329,0 days 00:00:01.096140,56.0,0.027500000000000004,3m,0.8,0.7,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0375,4m,0.9,0.9,2.5,22.0,,,,,,,,,,,,,,,56.0,0.05,2m,0.5,0.7,2.0,24.0,42.0,0.027500000000000004,1m,0.8,0.7,2.5,64.0,32.0,0.0325,1m,1.0,0.9,1.5,54.0,,,,,,,,0.1,5,COMPLETE
49,49,1.318401422227042,2025-06-21 01:46:31.071671,2025-06-21 01:46:32.367712,0 days 00:00:01.296041,,,,,,,,16.0,0.015,2m,0.8,0.8,1.5,28.0,,,,,,,,10.0,0.04,2m,0.7,0.8,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,40.0,0.02,5m,0.8,0.5,1.5,64.0,14.0,0.045000000000000005,5m,0.9,0.8,2.5,54.0,,,,,,,,,,,,,,,42.0,0.04,5m,0.9,0.8,2.0,18.0,28.0,0.045000000000000005,4m,0.9,1.0,1.5,22.0,0.35000000000000003,6,COMPLETE
50,50,-9.734604733466595,2025-06-21 01:46:32.397241,2025-06-21 01:46:33.630359,0 days 00:00:01.233118,32.0,0.035,1m,1.0,0.5,1.5,16.0,,,,,,,,10.0,0.05,2m,0.6,0.9,2.0,54.0,,,,,,,,,,,,,,,38.0,0.015,5m,0.6,0.8,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.025,5m,0.9,0.9,3.0,40.0,42.0,0.045000000000000005,3m,0.8,0.8,2.5,16.0,28.0,0.045000000000000005,4m,0.9,1.0,1.5,22.0,0.35000000000000003,6,COMPLETE
51,51,-2.435911768256248,2025-06-21 01:46:33.668439,2025-06-21 01:46:34.731907,0 days 00:00:01.063468,48.0,0.02,4m,0.9,0.6,2.0,40.0,16.0,0.015,2m,0.8,0.8,1.5,30.0,,,,,,,,,,,,,,,34.0,0.025,2m,0.9,0.5,2.5,36.0,28.0,0.025,3m,0.7,0.7,1.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.015,4m,0.6,0.6,1.5,10.0,,,,,,,,,,,,,,,0.35000000000000003,5,COMPLETE
52,52,-0.5776209724786823,2025-06-21 01:46:34.755613,2025-06-21 01:46:35.636315,0 days 00:00:00.880702,,,,,,,,,,,,,,,,,,,,,,10.0,0.04,2m,0.7,0.8,2.0,16.0,,,,,,,,22.0,0.0325,3m,0.8,0.6,2.0,40.0,42.0,0.0425,4m,1.0,0.8,2.5,24.0,42.0,0.0175,5m,0.8,0.5,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,4,COMPLETE
53,53,2.4332350461935497,2025-06-21 01:46:35.658123,2025-06-21 01:46:37.862189,0 days 00:00:02.204066,,,,,,,,,,,,,,,18.0,0.045000000000000005,2m,0.5,0.8,2.0,56.0,20.0,0.0375,2m,0.8,0.8,2.0,16.0,18.0,0.03,4m,0.7,0.7,2.0,28.0,14.0,0.04,2m,0.9,0.5,1.5,32.0,32.0,0.0475,4m,0.9,0.9,2.5,10.0,40.0,0.0225,5m,0.8,0.5,1.5,60.0,12.0,0.045000000000000005,5m,0.9,0.8,2.5,56.0,42.0,0.045000000000000005,2m,0.5,0.6,2.0,30.0,,,,,,,,52.0,0.04,5m,0.9,0.7,2.0,24.0,38.0,0.05,4m,0.9,1.0,1.5,14.0,0.15000000000000002,10,COMPLETE
54,54,-0.8197783344223512,2025-06-21 01:46:37.885730,2025-06-21 01:46:40.211483,0 days 00:00:02.325753,,,,,,,,26.0,0.0125,2m,0.9,0.8,1.5,30.0,,,,,,,,16.0,0.0425,2m,0.7,0.8,2.0,22.0,20.0,0.04,4m,0.7,0.7,2.0,26.0,12.0,0.04,2m,0.9,0.5,2.5,32.0,30.0,0.0475,4m,0.9,0.9,2.5,10.0,40.0,0.0225,5m,0.8,0.5,1.5,60.0,14.0,0.045000000000000005,5m,0.9,0.8,2.5,56.0,40.0,0.045000000000000005,2m,0.5,0.6,2.0,30.0,64.0,0.045000000000000005,4m,0.7,0.7,2.0,20.0,50.0,0.04,5m,1.0,0.8,2.0,26.0,,,,,,,,0.15000000000000002,10,COMPLETE
55,55,-6.256120548311576,2025-06-21 01:46:40.235123,2025-06-21 01:46:42.334094,0 days 00:00:02.098971,38.0,0.027500000000000004,2m,0.6,0.9,2.5,20.0,30.0,0.0175,2m,0.8,0.9,1.5,40.0,,,,,,,,22.0,0.035,2m,0.8,0.8,2.0,14.0,16.0,0.0125,4m,0.8,0.6,2.0,30.0,,,,,,,,,,,,,,,46.0,0.02,5m,0.8,0.5,1.5,64.0,14.0,0.045000000000000005,5m,0.9,0.8,2.5,62.0,54.0,0.0425,2m,0.5,0.7,2.0,26.0,16.0,0.035,5m,0.8,0.8,2.5,28.0,60.0,0.0425,5m,0.9,0.7,2.0,20.0,40.0,0.05,4m,0.9,1.0,1.5,14.0,0.3,10,COMPLETE
56,56,-6.8821894296343755,2025-06-21 01:46:42.358403,2025-06-21 01:46:43.877114,0 days 00:00:01.518711,24.0,0.025,5m,1.0,0.5,1.5,32.0,,,,,,,,16.0,0.045000000000000005,2m,0.5,0.8,2.0,56.0,,,,,,,,26.0,0.03,4m,0.7,0.7,2.0,16.0,,,,,,,,34.0,0.04,4m,0.8,1.0,2.5,34.0,,,,,,,,10.0,0.0475,5m,1.0,0.8,2.5,54.0,,,,,,,,44.0,0.045000000000000005,1m,1.0,1.0,3.0,38.0,,,,,,,,42.0,0.0475,4m,0.8,0.9,1.5,12.0,0.15000000000000002,7,COMPLETE
57,57,-0.22712821741090172,2025-06-21 01:46:43.900717,2025-06-21 01:46:45.775973,0 days 00:00:01.875256,,,,,,,,14.0,0.015,2m,0.7,0.9,1.5,26.0,14.0,0.0475,2m,0.6,0.9,2.0,46.0,,,,,,,,12.0,0.05,3m,0.6,0.8,1.5,36.0,44.0,0.045000000000000005,2m,0.5,0.5,1.5,24.0,24.0,0.0475,4m,0.9,0.9,2.5,42.0,44.0,0.025,5m,0.9,0.5,1.5,60.0,14.0,0.04,5m,0.9,0.9,2.5,32.0,,,,,,,,,,,,,,,52.0,0.0325,5m,0.8,0.8,1.5,16.0,34.0,0.0425,4m,1.0,1.0,1.5,18.0,0.35000000000000003,9,COMPLETE
58,58,0.9683860197400657,2025-06-21 01:46:45.799526,2025-06-21 01:46:47.461440,0 days 00:00:01.661914,50.0,0.04,4m,0.9,0.8,1.5,36.0,,,,,,,,20.0,0.04,2m,0.5,0.8,2.5,60.0,14.0,0.03,2m,0.6,0.9,2.0,26.0,18.0,0.0175,4m,0.8,0.6,2.5,40.0,34.0,0.02,2m,0.7,0.5,2.0,34.0,,,,,,,,,,,,,,,22.0,0.045000000000000005,5m,0.8,0.7,2.5,64.0,,,,,,,,,,,,,,,46.0,0.0475,4m,0.9,1.0,2.0,24.0,44.0,0.0475,4m,0.9,0.9,2.0,10.0,0.05,8,COMPLETE
59,59,-7.0815019236122625,2025-06-21 01:46:47.488798,2025-06-21 01:46:49.625359,0 days 00:00:02.136561,34.0,0.03,1m,0.7,0.6,3.0,58.0,56.0,0.0225,3m,0.6,0.8,2.0,42.0,26.0,0.045000000000000005,2m,0.6,0.7,2.0,52.0,,,,,,,,24.0,0.045000000000000005,2m,1.0,0.7,1.5,22.0,38.0,0.0475,1m,0.7,0.6,2.5,42.0,,,,,,,,36.0,0.02,5m,0.7,0.6,1.5,56.0,16.0,0.0425,5m,0.9,0.8,2.5,40.0,46.0,0.0475,2m,0.6,0.6,2.5,34.0,52.0,0.0175,2m,0.5,0.5,1.5,52.0,,,,,,,,32.0,0.0425,4m,0.8,1.0,1.5,16.0,0.1,10,COMPLETE
60,60,-8.876483165400545,2025-06-21 01:46:49.649954,2025-06-21 01:46:51.743892,0 days 00:00:02.093938,40.0,0.02,2m,0.9,0.6,2.5,46.0,18.0,0.0125,2m,0.7,0.9,1.5,36.0,,,,,,,,10.0,0.045000000000000005,2m,0.7,0.7,2.0,20.0,,,,,,,,58.0,0.0175,4m,0.6,0.5,1.5,28.0,16.0,0.0425,4m,1.0,0.8,2.0,10.0,50.0,0.025,5m,0.8,0.5,1.5,50.0,10.0,0.0475,5m,0.8,0.6,2.0,44.0,,,,,,,,22.0,0.0125,3m,0.6,0.9,2.0,60.0,54.0,0.0375,1m,1.0,0.6,1.5,10.0,52.0,0.05,1m,0.9,0.8,2.0,30.0,0.45,10,COMPLETE
61,61,-7.806107237786541,2025-06-21 01:46:51.769940,2025-06-21 01:46:53.511813,0 days 00:00:01.741873,50.0,0.0475,4m,0.9,0.8,1.5,38.0,,,,,,,,20.0,0.0375,2m,0.5,0.8,2.5,58.0,,,,,,,,18.0,0.0175,4m,0.8,0.6,2.5,40.0,32.0,0.02,2m,0.7,0.5,2.0,34.0,,,,,,,,,,,,,,,24.0,0.045000000000000005,5m,0.8,0.7,2.5,62.0,36.0,0.04,2m,0.5,0.7,2.0,20.0,58.0,0.035,1m,0.9,0.6,2.5,16.0,,,,,,,,46.0,0.0475,4m,0.9,0.9,2.0,10.0,0.05,8,COMPLETE
62,62,-1.5453456731155575,2025-06-21 01:46:53.536371,2025-06-21 01:46:55.415317,0 days 00:00:01.878946,46.0,0.0425,4m,0.9,0.9,1.5,36.0,22.0,0.0375,3m,0.8,1.0,1.5,28.0,16.0,0.04,2m,0.5,0.8,2.5,60.0,14.0,0.03,2m,0.6,1.0,2.0,26.0,14.0,0.0225,4m,0.9,0.5,2.5,38.0,36.0,0.0225,2m,0.7,0.5,2.0,38.0,32.0,0.0475,3m,0.8,0.9,2.5,18.0,38.0,0.015,5m,0.8,0.6,1.5,62.0,22.0,0.0425,5m,0.8,0.7,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,9,COMPLETE
63,63,-1.3912174875733805,2025-06-21 01:46:55.438310,2025-06-21 01:46:57.136464,0 days 00:00:01.698154,58.0,0.0375,4m,1.0,0.8,1.5,48.0,,,,,,,,10.0,0.0425,2m,0.5,0.9,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,40.0,0.0325,2m,0.9,0.8,3.0,24.0,34.0,0.027500000000000004,5m,0.9,0.5,2.0,56.0,12.0,0.0375,2m,1.0,0.8,2.5,58.0,42.0,0.0475,2m,0.6,0.5,2.0,40.0,20.0,0.0425,3m,0.8,0.7,1.5,24.0,46.0,0.0475,4m,0.9,1.0,2.0,24.0,,,,,,,,0.05,8,COMPLETE
64,64,0.0490789298277218,2025-06-21 01:46:57.160301,2025-06-21 01:46:59.056575,0 days 00:00:01.896274,42.0,0.05,4m,0.9,0.8,1.5,46.0,36.0,0.01,5m,1.0,0.7,3.0,50.0,20.0,0.0325,2m,0.6,0.8,2.0,54.0,16.0,0.0325,2m,0.6,0.9,2.0,26.0,,,,,,,,28.0,0.027500000000000004,2m,0.6,0.6,2.0,20.0,38.0,0.0225,5m,1.0,0.8,2.5,36.0,42.0,0.0175,3m,0.7,0.6,1.5,60.0,,,,,,,,,,,,,,,,,,,,,,46.0,0.05,4m,0.9,1.0,2.0,30.0,40.0,0.0475,4m,0.9,0.9,2.0,14.0,0.15000000000000002,9,COMPLETE
65,65,0.8827084041515423,2025-06-21 01:46:59.080124,2025-06-21 01:47:00.736543,0 days 00:00:01.656419,,,,,,,,,,,,,,,,,,,,,,22.0,0.035,2m,0.7,0.8,2.0,12.0,,,,,,,,14.0,0.02,2m,1.0,0.5,3.0,30.0,,,,,,,,32.0,0.0225,4m,0.8,0.5,1.5,56.0,18.0,0.0475,5m,0.8,0.7,3.0,42.0,30.0,0.035,5m,0.5,0.6,1.5,20.0,14.0,0.0375,4m,0.7,0.8,3.0,32.0,48.0,0.045000000000000005,4m,0.9,0.9,2.0,22.0,44.0,0.045000000000000005,4m,1.0,1.0,2.0,10.0,0.3,8,COMPLETE
66,66,-1.2869306147069461,2025-06-21 01:47:00.762575,2025-06-21 01:47:02.836033,0 days 00:00:02.073458,50.0,0.025,4m,0.8,0.7,1.5,32.0,60.0,0.025,3m,0.7,0.8,2.0,14.0,64.0,0.04,2m,0.7,0.8,2.0,50.0,14.0,0.027500000000000004,2m,0.8,0.9,2.0,18.0,20.0,0.0125,4m,0.8,0.6,3.0,42.0,,,,,,,,,,,,,,,16.0,0.03,5m,0.6,0.6,1.5,52.0,,,,,,,,22.0,0.0325,4m,0.7,0.8,1.5,14.0,32.0,0.025,3m,1.0,0.5,2.0,14.0,60.0,0.0475,2m,1.0,1.0,2.0,16.0,26.0,0.04,2m,1.0,0.9,1.5,20.0,0.05,10,COMPLETE
67,67,-3.350889581806054,2025-06-21 01:47:02.860300,2025-06-21 01:47:04.160222,0 days 00:00:01.299922,28.0,0.0325,5m,1.0,0.9,3.0,22.0,56.0,0.015,2m,0.9,1.0,1.5,56.0,28.0,0.035,2m,0.5,0.7,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.045000000000000005,5m,0.7,0.6,2.5,54.0,,,,,,,,,,,,,,,42.0,0.0425,4m,0.7,0.5,2.5,14.0,20.0,0.0475,4m,0.8,0.8,2.0,14.0,0.1,6,COMPLETE
68,68,-5.181029791821696,2025-06-21 01:47:04.187099,2025-06-21 01:47:05.674119,0 days 00:00:01.487020,36.0,0.0425,4m,0.6,0.7,2.0,44.0,,,,,,,,24.0,0.0475,2m,0.5,1.0,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,26.0,0.04,1m,1.0,1.0,2.5,48.0,24.0,0.0475,2m,1.0,0.5,2.5,64.0,,,,,,,,,,,,,,,32.0,0.0475,2m,0.8,0.8,2.5,50.0,52.0,0.027500000000000004,2m,0.8,0.9,2.0,26.0,38.0,0.05,2m,0.9,1.0,2.0,18.0,0.15000000000000002,7,COMPLETE
69,69,-9.170210251124125,2025-06-21 01:47:05.701170,2025-06-21 01:47:07.713977,0 days 00:00:02.012807,,,,,,,,30.0,0.0175,5m,0.6,0.9,2.0,38.0,14.0,0.0425,3m,0.6,0.7,2.0,60.0,,,,,,,,,,,,,,,22.0,0.0125,2m,0.7,0.6,1.5,34.0,14.0,0.0475,1m,0.7,0.7,3.0,16.0,54.0,0.0125,3m,0.9,0.5,2.0,58.0,20.0,0.0425,3m,0.9,0.6,2.0,48.0,54.0,0.0425,2m,0.6,0.7,2.5,28.0,40.0,0.02,3m,1.0,0.7,2.5,44.0,48.0,0.0325,5m,0.9,0.7,2.0,20.0,,,,,,,,0.35000000000000003,9,COMPLETE
70,70,-3.4139916375181407,2025-06-21 01:47:07.739586,2025-06-21 01:47:09.951521,0 days 00:00:02.211935,64.0,0.0225,2m,0.7,0.5,1.5,50.0,38.0,0.025,4m,0.7,0.7,1.5,26.0,20.0,0.0325,5m,0.5,0.8,2.5,46.0,,,,,,,,24.0,0.0325,4m,0.9,0.7,2.5,30.0,,,,,,,,48.0,0.035,4m,0.9,0.8,2.0,14.0,46.0,0.025,5m,0.8,0.6,1.5,42.0,16.0,0.04,5m,0.8,0.8,2.5,64.0,,,,,,,,48.0,0.0175,5m,0.5,1.0,3.0,58.0,38.0,0.05,4m,1.0,0.8,3.0,32.0,48.0,0.045000000000000005,5m,0.9,1.0,3.0,22.0,0.4,10,COMPLETE
71,71,-8.127200776346694,2025-06-21 01:47:09.979571,2025-06-21 01:47:11.029033,0 days 00:00:01.049462,,,,,,,,,,,,,,,,,,,,,,18.0,0.0375,2m,0.8,0.8,2.0,14.0,,,,,,,,14.0,0.04,1m,0.8,0.7,1.5,40.0,,,,,,,,,,,,,,,12.0,0.0475,5m,0.7,0.7,3.0,38.0,44.0,0.0475,5m,1.0,0.6,1.5,34.0,24.0,0.027500000000000004,1m,0.9,0.6,1.5,52.0,,,,,,,,,,,,,,,0.2,5,COMPLETE
72,72,-22.54442741450263,2025-06-21 01:47:11.054986,2025-06-21 01:47:11.936487,0 days 00:00:00.881501,,,,,,,,62.0,0.0425,1m,0.8,0.9,2.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.027500000000000004,3m,0.8,0.9,2.5,26.0,,,,,,,,32.0,0.0375,1m,1.0,0.8,2.5,44.0,,,,,,,,,,,,,,,,,,,,,,54.0,0.0425,4m,1.0,0.8,1.5,16.0,0.15000000000000002,4,COMPLETE
