,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
45,45,-7.119596885536112,2025-06-21 01:36:25.745973,2025-06-21 01:36:26.382142,0 days 00:00:00.636169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0425,5m,0.9,0.9,2.0,48.0,,,,,,,,,,,,,,,64.0,0.04,5m,0.9,0.9,2.0,52.0,,,,,,,,42.0,0.0325,4m,0.5,0.5,1.5,38.0,,,,,,,,,,,,,,,,,,,,,,0.25,3,COMPLETE
46,46,-12.814348542735702,2025-06-21 01:36:26.427084,2025-06-21 01:36:28.321484,0 days 00:00:01.894400,10.0,0.0425,3m,0.6,1.0,1.5,60.0,40.0,0.0425,5m,0.9,0.6,2.5,24.0,,,,,,,,30.0,0.04,2m,0.9,0.7,2.5,26.0,42.0,0.0175,3m,0.6,0.7,3.0,50.0,54.0,0.01,4m,0.6,0.6,3.0,50.0,32.0,0.04,3m,1.0,0.9,2.0,52.0,,,,,,,,,,,,,,,36.0,0.0325,4m,0.7,0.7,2.0,54.0,48.0,0.04,5m,0.9,0.6,2.0,28.0,38.0,0.0475,5m,0.6,0.9,2.5,52.0,,,,,,,,0.35000000000000003,9,COMPLETE
47,47,-12.09548684283577,2025-06-21 01:36:28.354683,2025-06-21 01:36:28.820789,0 days 00:00:00.466106,,,,,,,,,,,,,,,22.0,0.04,5m,0.9,0.6,2.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.03,3m,0.7,0.6,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
48,48,-1.7240424570753397,2025-06-21 01:36:28.839404,2025-06-21 01:36:29.104934,0 days 00:00:00.265530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.0175,5m,0.9,0.9,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
49,49,-0.4977019908423796,2025-06-21 01:36:29.122021,2025-06-21 01:36:29.383224,0 days 00:00:00.261203,,,,,,,,56.0,0.027500000000000004,3m,0.6,0.9,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
50,50,-6.193981949055794,2025-06-21 01:36:29.403118,2025-06-21 01:36:29.849477,0 days 00:00:00.446359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0175,2m,0.9,0.6,2.5,42.0,44.0,0.025,5m,0.7,0.7,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
51,51,0.4554931399951192,2025-06-21 01:36:29.868500,2025-06-21 01:36:30.127287,0 days 00:00:00.258787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0425,5m,1.0,0.6,3.0,20.0,0.3,1,COMPLETE
52,52,-8.59817076180463,2025-06-21 01:36:30.144578,2025-06-21 01:36:30.388418,0 days 00:00:00.243840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.02,5m,0.6,0.6,2.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
53,53,-1.17304445629648,2025-06-21 01:36:30.407097,2025-06-21 01:36:30.662329,0 days 00:00:00.255232,,,,,,,,58.0,0.027500000000000004,3m,0.6,0.9,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
54,54,-7.316253911503926,2025-06-21 01:36:30.679254,2025-06-21 01:36:30.928341,0 days 00:00:00.249087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.027500000000000004,5m,0.8,0.8,1.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
55,55,-2.149150376650947,2025-06-21 01:36:30.947365,2025-06-21 01:36:31.388188,0 days 00:00:00.440823,,,,,,,,,,,,,,,,,,,,,,48.0,0.0225,4m,0.7,0.6,1.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.04,4m,0.6,0.6,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
56,56,-7.9845104223759025,2025-06-21 01:36:31.405269,2025-06-21 01:36:31.652413,0 days 00:00:00.247144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.04,4m,0.6,0.9,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
57,57,-3.6424535325077283,2025-06-21 01:36:31.669878,2025-06-21 01:36:32.119550,0 days 00:00:00.449672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.02,2m,0.8,0.8,1.5,28.0,,,,,,,,16.0,0.035,4m,0.9,0.7,1.5,36.0,,,,,,,,0.3,2,COMPLETE
58,58,-8.106458332455857,2025-06-21 01:36:32.136883,2025-06-21 01:36:33.541300,0 days 00:00:01.404417,22.0,0.05,4m,0.5,0.9,1.5,62.0,,,,,,,,64.0,0.0225,3m,0.6,0.9,1.5,48.0,10.0,0.045000000000000005,5m,0.9,0.6,3.0,44.0,56.0,0.03,4m,0.6,0.6,2.5,18.0,22.0,0.0225,1m,0.6,0.6,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.0175,5m,0.9,0.9,2.0,54.0,54.0,0.0425,5m,1.0,0.6,3.0,20.0,0.35000000000000003,7,COMPLETE
59,59,-2.4799876188326304,2025-06-21 01:36:33.561773,2025-06-21 01:36:33.837009,0 days 00:00:00.275236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0425,3m,0.9,0.9,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
60,60,-0.8590615978116533,2025-06-21 01:36:33.854033,2025-06-21 01:36:34.318638,0 days 00:00:00.464605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.0325,2m,0.7,0.7,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.05,5m,0.9,0.6,3.0,18.0,0.35000000000000003,2,COMPLETE
61,61,-0.789545137369364,2025-06-21 01:36:34.337292,2025-06-21 01:36:34.590985,0 days 00:00:00.253693,,,,,,,,,,,,,,,,,,,,,,46.0,0.035,3m,1.0,0.9,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
62,62,-11.014720845493308,2025-06-21 01:36:34.610003,2025-06-21 01:36:35.065309,0 days 00:00:00.455306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.01,1m,0.9,0.9,2.5,50.0,64.0,0.0325,3m,0.6,0.8,3.0,54.0,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
63,63,-10.26671072149722,2025-06-21 01:36:35.082681,2025-06-21 01:36:35.336983,0 days 00:00:00.254302,,,,,,,,,,,,,,,56.0,0.035,1m,0.6,0.9,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
64,64,-9.541753006252067,2025-06-21 01:36:35.354036,2025-06-21 01:36:35.807114,0 days 00:00:00.453078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.0325,2m,0.7,0.7,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.05,2m,0.8,0.6,2.0,32.0,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
65,65,-4.105216320804103,2025-06-21 01:36:35.824333,2025-06-21 01:36:36.272105,0 days 00:00:00.447772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0425,2m,0.6,0.6,1.5,40.0,52.0,0.0225,5m,0.8,0.8,2.5,24.0,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
66,66,-3.4786435399167357,2025-06-21 01:36:36.288612,2025-06-21 01:36:36.546325,0 days 00:00:00.257713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.0325,2m,0.8,0.8,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
67,67,-41.76032565534769,2025-06-21 01:36:36.564031,2025-06-21 01:36:36.854808,0 days 00:00:00.290777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.045000000000000005,1m,0.9,0.9,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
68,68,-4.4870839739106065,2025-06-21 01:36:36.871822,2025-06-21 01:36:37.395180,0 days 00:00:00.523358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.035,2m,0.7,0.7,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.05,5m,0.9,0.6,3.0,18.0,0.45,2,COMPLETE
69,69,-15.850627233874732,2025-06-21 01:36:37.416213,2025-06-21 01:36:38.770228,0 days 00:00:01.354015,44.0,0.045000000000000005,5m,1.0,0.9,2.0,50.0,,,,,,,,40.0,0.01,4m,0.9,0.6,2.0,34.0,,,,,,,,,,,,,,,,,,,,,,38.0,0.0175,4m,0.6,0.6,2.5,10.0,,,,,,,,20.0,0.0425,1m,0.7,0.7,1.5,64.0,22.0,0.04,3m,0.9,0.9,2.0,64.0,34.0,0.01,4m,0.9,0.9,2.5,10.0,,,,,,,,,,,,,,,0.3,6,COMPLETE
70,70,-44.039609001207744,2025-06-21 01:36:38.795333,2025-06-21 01:36:39.537084,0 days 00:00:00.741751,,,,,,,,,,,,,,,26.0,0.0175,2m,0.7,0.7,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0425,1m,0.6,0.7,3.0,54.0,56.0,0.0375,1m,0.6,0.6,2.5,38.0,,,,,,,,0.4,3,COMPLETE
71,71,-6.547014732971414,2025-06-21 01:36:39.555112,2025-06-21 01:36:39.827959,0 days 00:00:00.272847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.025,4m,1.0,1.0,3.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
72,72,-64.49725418099767,2025-06-21 01:36:39.847093,2025-06-21 01:36:40.109677,0 days 00:00:00.262584,30.0,0.0375,1m,0.8,0.9,1.5,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
73,73,-5.477443098652919,2025-06-21 01:36:40.126397,2025-06-21 01:36:40.372458,0 days 00:00:00.246061,,,,,,,,,,,,,,,10.0,0.027500000000000004,2m,1.0,1.0,1.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
74,74,-105.96842140606701,2025-06-21 01:36:40.390346,2025-06-21 01:36:41.409298,0 days 00:00:01.018952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.015,1m,0.5,0.5,2.5,18.0,44.0,0.05,2m,0.6,0.6,2.0,44.0,,,,,,,,54.0,0.027500000000000004,1m,0.7,0.7,1.5,20.0,,,,,,,,32.0,0.027500000000000004,4m,0.6,0.6,1.5,46.0,,,,,,,,,,,,,,,54.0,0.0425,5m,1.0,0.5,2.5,26.0,0.35000000000000003,5,COMPLETE
75,75,-6.660082194615271,2025-06-21 01:36:41.429804,2025-06-21 01:36:41.684409,0 days 00:00:00.254605,,,,,,,,,,,,,,,44.0,0.045000000000000005,4m,0.5,0.5,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
76,76,-3.715791216100726,2025-06-21 01:36:41.708434,2025-06-21 01:36:42.154943,0 days 00:00:00.446509,,,,,,,,,,,,,,,,,,,,,,48.0,0.035,3m,1.0,0.9,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.035,5m,0.9,0.6,3.0,10.0,0.35000000000000003,2,COMPLETE
77,77,-4.2850382321694,2025-06-21 01:36:42.171066,2025-06-21 01:36:42.606308,0 days 00:00:00.435242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.027500000000000004,2m,0.5,0.7,1.5,64.0,,,,,,,,44.0,0.02,5m,1.0,1.0,3.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2,COMPLETE
78,78,-68.37624399503511,2025-06-21 01:36:42.623310,2025-06-21 01:36:42.883310,0 days 00:00:00.260000,18.0,0.045000000000000005,1m,0.6,0.6,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
79,79,-9.336059463211985,2025-06-21 01:36:42.899561,2025-06-21 01:36:43.151382,0 days 00:00:00.251821,26.0,0.03,4m,0.8,0.8,1.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
80,80,-1.1285248877691987,2025-06-21 01:36:43.170355,2025-06-21 01:36:43.612011,0 days 00:00:00.441656,,,,,,,,,,,,,,,,,,,,,,32.0,0.035,3m,1.0,0.9,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.04,4m,0.6,0.6,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
81,81,-0.9806701239883945,2025-06-21 01:36:43.630965,2025-06-21 01:36:44.083963,0 days 00:00:00.452998,,,,,,,,,,,,,,,,,,,,,,32.0,0.035,3m,1.0,0.9,2.0,12.0,,,,,,,,32.0,0.0175,2m,0.7,0.5,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
82,82,-48.49534066798984,2025-06-21 01:36:44.102618,2025-06-21 01:36:44.552584,0 days 00:00:00.449966,,,,,,,,58.0,0.027500000000000004,3m,0.6,0.9,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.035,1m,0.5,0.5,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
83,83,-7.334243996091802,2025-06-21 01:36:44.571681,2025-06-21 01:36:45.220463,0 days 00:00:00.648782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.045000000000000005,2m,0.8,0.8,2.0,30.0,28.0,0.0175,2m,0.7,0.5,2.0,36.0,,,,,,,,,,,,,,,32.0,0.03,4m,0.5,0.5,3.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3,COMPLETE
84,84,-22.37747751451716,2025-06-21 01:36:45.251790,2025-06-21 01:36:45.702487,0 days 00:00:00.450697,48.0,0.035,5m,1.0,0.7,2.0,50.0,,,,,,,,30.0,0.035,1m,0.8,0.8,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
85,85,-8.66114937019839,2025-06-21 01:36:45.720300,2025-06-21 01:36:46.554376,0 days 00:00:00.834076,,,,,,,,,,,,,,,16.0,0.025,5m,0.9,0.9,3.0,28.0,,,,,,,,,,,,,,,36.0,0.015,2m,0.8,0.5,1.5,30.0,20.0,0.045000000000000005,1m,0.9,0.7,3.0,56.0,,,,,,,,56.0,0.0425,4m,0.8,0.8,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,4,COMPLETE
86,86,-8.291142970826002,2025-06-21 01:36:46.573401,2025-06-21 01:36:47.023580,0 days 00:00:00.450179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.01,3m,0.9,0.9,3.0,42.0,40.0,0.025,2m,0.7,0.6,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
87,87,-4.698287719236335,2025-06-21 01:36:47.042110,2025-06-21 01:36:47.299956,0 days 00:00:00.257846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.0325,2m,0.6,0.5,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
88,88,-2.092964004572415,2025-06-21 01:36:47.317181,2025-06-21 01:36:47.939461,0 days 00:00:00.622280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.015,5m,0.9,0.8,2.5,54.0,,,,,,,,32.0,0.0425,4m,0.8,0.8,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.045000000000000005,5m,1.0,0.7,3.0,18.0,0.25,3,COMPLETE
89,89,-4.967333984621446,2025-06-21 01:36:47.957608,2025-06-21 01:36:48.411455,0 days 00:00:00.453847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.035,1m,0.8,0.6,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,52.0,0.04,5m,0.6,0.6,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
90,90,-9.559666629332636,2025-06-21 01:36:48.428606,2025-06-21 01:36:48.681725,0 days 00:00:00.253119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.027500000000000004,4m,1.0,1.0,1.5,34.0,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
91,91,-6.565580994147597,2025-06-21 01:36:48.700237,2025-06-21 01:36:48.953086,0 days 00:00:00.252849,38.0,0.0125,3m,0.5,1.0,1.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
92,92,-5.780994434122419,2025-06-21 01:36:48.972104,2025-06-21 01:36:49.227180,0 days 00:00:00.255076,,,,,,,,,,,,,,,56.0,0.015,3m,0.6,0.6,1.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
93,93,-4.3800857165954,2025-06-21 01:36:49.245521,2025-06-21 01:36:49.497806,0 days 00:00:00.252285,,,,,,,,,,,,,,,20.0,0.035,3m,0.7,0.7,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
94,94,-6.045231260315707,2025-06-21 01:36:49.514895,2025-06-21 01:36:49.953945,0 days 00:00:00.439050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.027500000000000004,5m,0.6,0.6,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.035,4m,0.5,0.5,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
95,95,-2.3062812559760815,2025-06-21 01:36:49.971167,2025-06-21 01:36:50.228045,0 days 00:00:00.256878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0425,2m,0.7,0.7,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
96,96,-0.7970184244046269,2025-06-21 01:36:50.246264,2025-06-21 01:36:50.683941,0 days 00:00:00.437677,58.0,0.027500000000000004,5m,0.6,0.6,2.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.05,5m,0.8,0.6,2.5,38.0,0.4,2,COMPLETE
97,97,-13.291623095895472,2025-06-21 01:36:50.704963,2025-06-21 01:36:52.775676,0 days 00:00:02.070713,58.0,0.025,5m,0.6,0.6,2.0,58.0,56.0,0.0175,3m,0.6,0.9,3.0,18.0,,,,,,,,34.0,0.035,3m,1.0,0.9,2.0,10.0,,,,,,,,60.0,0.025,3m,0.6,0.9,2.0,46.0,52.0,0.025,5m,0.7,1.0,1.5,42.0,58.0,0.015,3m,0.9,0.6,1.5,36.0,32.0,0.025,1m,1.0,1.0,1.5,44.0,52.0,0.05,3m,0.7,0.7,2.5,16.0,40.0,0.045000000000000005,2m,0.5,0.5,2.0,18.0,20.0,0.045000000000000005,3m,0.7,0.7,1.5,10.0,,,,,,,,0.4,10,COMPLETE
98,98,-9.967000513274298,2025-06-21 01:36:52.795842,2025-06-21 01:36:53.448994,0 days 00:00:00.653152,46.0,0.03,5m,0.7,0.7,2.5,56.0,,,,,,,,,,,,,,,42.0,0.035,3m,1.0,0.9,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,26.0,0.0325,2m,0.6,0.9,3.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,3,COMPLETE
99,99,-2.2357055025279133,2025-06-21 01:36:53.482343,2025-06-21 01:36:53.922623,0 days 00:00:00.440280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0175,3m,0.8,0.8,2.5,56.0,,,,,,,,48.0,0.05,5m,0.8,0.6,2.5,40.0,0.4,2,COMPLETE
100,100,-9.810511582799764,2025-06-21 01:36:53.940740,2025-06-21 01:36:54.420689,0 days 00:00:00.479949,56.0,0.0375,5m,0.8,0.6,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.035,4m,0.5,0.5,2.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
101,101,-1.089811201195186,2025-06-21 01:36:54.440790,2025-06-21 01:36:54.693471,0 days 00:00:00.252681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.02,4m,0.9,0.8,2.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
102,102,0.9946526438196365,2025-06-21 01:36:54.710375,2025-06-21 01:36:54.957246,0 days 00:00:00.246871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.045000000000000005,5m,0.9,0.5,3.0,32.0,0.5,1,COMPLETE
